state,Year,Deaths,Population,Crude_Rate,Age_Adjusted_Rate,Age_Adjusted_Rate_Lower_95__Conf,Age_Adjusted_Rate_Upper_95__Conf,ln_crude_mort_rate,Crude_Rate_Lower_95__Confidence,Crude_Rate_Upper_95__Confidence,Crude_Rate_Standard_Error,Age_Adjusted_Rate_Standard_Error,Medical_Cannabis_Law,unemployment,rxdmp_original,pmlaw_update,rxid_original,pmlaw_original,ln_age_mort_rate,rxdmp_update,rxid_update,low_thc,recreational_cannabis_law,comprehensive_medical_cannabis
Alabama,1999,33,4430141,0.7,0.7,0.5,1,-0.294508944,,,,,0,4.3,0,0,0,0,-0.356674944,0,0,0,0,0
Alabama,2000,41,4447100,0.9,0.9,0.7,1.3,-0.081265225,,,,,0,4.1,0,0,0,0,-0.105360516,0,0,0,0,0
Alabama,2001,50,4468912,1.1,1.1,0.8,1.5,0.112292934,,,,,0,4.7,0,0,0,0,0.09531018,0,0,0,0,0
Alabama,2002,64,4486508,1.4,1.4,1.1,1.8,0.35522332,,,,,0,5.4,0,0,0,0,0.336472237,0,0,0,0,0
Alabama,2003,44,4500752,1,1,0.7,1.4,-0.022639953,,,,,0,5.4,0,0,0,0,0,0,0,0,0,0
Alabama,2004,76,4530182,1.7,1.7,1.3,2.1,0.517386132,,,,,0,5,0,0,0,0,0.530628251,0,0,0,0,0
Alabama,2005,73,4557808,1.6,1.6,1.3,2,0.471032542,,,,,0,3.8,0,0,0,0,0.470003629,0,0,0,0,0
Alabama,2006,118,4599030,2.6,2.6,2.1,3.1,0.94225412,,,,,0,3.5,0,0,0,0,0.955511445,1,0,0,0,0
Alabama,2007,155,4627851,3.3,3.4,2.9,4,1.20874741,,,,,0,3.4,1,0,0,0,1.223775432,1,0,0,0,0
Alabama,2008,176,4661900,3.8,3.9,3.4,4.5,1.328475812,,,,,0,5,1,0,0,0,1.360976553,1,0,0,0,0
Alabama,2009,192,4708708,4.1,4.2,3.6,4.8,1.405496719,,,,,0,9.7,1,0,0,0,1.435084525,1,0,0,0,0
Alabama,2010,167,4779736,3.5,3.6,3.1,4.2,1.251023405,,,,,0,9.5,1,0,0,0,1.280933846,1,0,0,0,0
Alabama,2011,155,4802740,3.2,3.3,2.8,3.8,1.171653436,2.7,3.7,0.3,0.3,0,9.599609375,1,0,0,0,1.193922469,1,0,0,0,0
Alabama,2012,123,4822023,2.6,2.7,2.2,3.1,0.936405713,2.1,3,0.2,0.2,0,8,1,0,0,0,0.993251773,1,0,0,0,0
Alabama,2013,122,4833722,2.5,2.6,2.1,3,0.92581918,2.1,3,0.2,0.2,0,7.19921875,1,1,0,1,0.955511445,1,0,0,0,0
Alabama,2014,165,4849377,3.4,3.3,2.8,3.9,1.224510138,2.9,3.9,0.3,0.3,0.750684932,6.799804688,1,1,0,1,1.193922469,1,0,0.750684932,0,0
Alabama,2015,174,4858979,3.6,3.7,3.2,4.3,1.275641873,3,4.1,0.3,0.3,1,6.099609375,1,1,0,1,1.30833282,1,0,1,0,0
Alabama,2016,256,4863300,5.3,5.5,4.8,6.2,1.660875132,4.6,5.9,0.3,0.4,1,5.899414063,1,1,0,1,1.704748092,1,0,1,0,0
Alabama,2017,331,4874747,6.8,7,6.3,7.8,1.915465077,6.1,7.5,0.4,0.4,1,4.399414063,1,1,0,1,1.945910149,1,0,1,0,0
Alaska,1999,15,624779,,,1.3,3.7,0.8758224,,,,,0.82739726,6.2,0,0,0,0,0.916290732,0,0,0,0,0.82739726
Alaska,2000,24,626932,3.8,3.6,2.3,5.3,1.342385935,,,,,1,6.2,0,0,0,0,1.280933846,0,0,0,0,1
Alaska,2001,10,633630,,,0.7,2.8,0.456290091,,,,,1,6.2,0,0,0,0,0.559615788,0,0,0,0,1
Alaska,2002,,643786,,,,,,,,,,1,7.1,0,0,0,0,,0,0,0,0,1
Alaska,2003,,648820,,,,,,,,,,1,7.7,0,0,0,0,,0,0,0,0,1
Alaska,2004,,655435,,,,,,,,,,1,7.4,0,0,0,0,,0,0,0,0,1
Alaska,2005,15,663661,,,1.2,3.7,0.81544891,,,,,1,6.9,0,0,0,0,0.896088025,0,0,0,0,1
Alaska,2006,24,670053,3.6,3.4,2.2,5.2,1.275867203,,,,,1,6.5,0,0,0,0,1.223775432,0,0,0,0,1
Alaska,2007,14,683478,,,1,3,0.717033047,,,,,1,6.1,0,0,0,0,0.693147181,0,0,0,0,1
Alaska,2008,79,686293,11.5,11.2,8.8,14,2.443313388,,,,,1,6.4,0,0,0,0,2.415913778,0,0,0,0,1
Alaska,2009,80,698473,11.5,11.2,8.8,14,2.438300297,,,,,1,7.8,0,0,0,0,2.415913778,0,0,0,0,1
Alaska,2010,59,710231,8.3,8.4,6.3,10.9,2.117117361,,,,,1,8,0,0,0,0,2.128231706,0,0,0,0,1
Alaska,2011,52,722718,7.2,6.9,5.1,9,1.9733948,5.4,9.4,1,1,1,7.599609375,0,0,0,0,1.931521412,0,0,0,0,1
Alaska,2012,53,731449,7.2,7.2,5.4,9.6,1.980434601,5.4,9.5,1,1,1,7.099609375,1,0,0,0,1.974081026,1,0,0,0,1
Alaska,2013,50,735132,6.8,6.8,5,9.1,1.917143117,5,9,1,1,1,7,1,0,0,0,1.916922612,1,0,0,0,1
Alaska,2014,54,736732,7.3,7.6,5.6,9.9,1.991930043,5.5,9.6,1,1.1,1,6.899414063,1,0,0,0,2.028148247,1,0,0,0,1
Alaska,2015,66,738432,8.9,8.6,6.6,11.1,2.190295909,6.9,11.4,1.1,1.1,1,6.5,1,0,0,0,2.151762203,1,0,0,0.849315069,0.150684931
Alaska,2016,58,741894,7.8,7.7,5.8,10,2.056406821,5.9,10.1,1,1,1,6.899414063,1,0,0,0,2.041220329,1,0,0,1,0
Alaska,2017,77,739795,10.4,10.4,8.1,13,2.342602487,8.2,13,1.2,1.2,1,7.19921875,1,0,0,0,2.341805806,1,0,0,1,0
Arizona,1999,113,5023823,2.2,2.3,1.9,2.7,0.810611528,,,,,0,4.5,0,0,0,0,0.832909123,0,0,0,0,0
Arizona,2000,116,5130632,2.3,2.4,1.9,2.8,0.81577625,,,,,0,4,0,0,0,0,0.875468737,0,0,0,0,0
Arizona,2001,125,5306966,2.4,2.4,2,2.9,0.856708347,,,,,0,4.7,0,0,0,0,0.875468737,0,0,0,0,0
Arizona,2002,189,5456453,3.5,3.6,3.1,4.1,1.242362977,,,,,0,6,0,0,0,0,1.280933846,0,0,0,0,0
Arizona,2003,216,5580811,3.9,4.1,3.5,4.6,1.353359208,,,,,0,5.7,0,0,0,0,1.410986974,0,0,0,0,0
Arizona,2004,220,5743834,3.8,4,3.5,4.5,1.342915522,,,,,0,5,0,0,0,0,1.386294361,0,0,0,0,0
Arizona,2005,271,5939292,4.6,4.8,4.2,5.3,1.517943794,,,,,0,4.7,0,0,0,0,1.568615918,0,0,0,0,0
Arizona,2006,297,6166318,4.8,4.9,4.4,5.5,1.572045145,,,,,0,4.1,0,0,0,0,1.589235205,0,0,0,0,0
Arizona,2007,310,6338755,4.9,5,4.4,5.6,1.587304828,,,,,0,3.8,0,0,0,0,1.609437912,0,0,0,0,0
Arizona,2008,366,6500180,5.6,5.8,5.2,6.4,1.728218372,,,,,0,5.9,1,0,0,0,1.757857918,1,0,0,0,0
Arizona,2009,427,6595778,6.5,6.6,6,7.2,1.867769173,,,,,0,9.7,1,0,0,0,1.887069649,1,0,0,0,0
Arizona,2010,449,6392017,7,7.1,6.4,7.7,1.949387927,,,,,0.046575343,10,1,0,0,0,1.960094784,1,0,0,0,0.046575343
Arizona,2011,381,6482505,5.9,5.9,5.3,6.5,1.771107272,5.3,6.5,0.3,0.3,1,9.5,1,0,0,0,1.774952351,1,0,0,0,1
Arizona,2012,390,6553255,6,6.1,5.4,6.7,1.783599773,5.4,6.5,0.3,0.3,1,8.298828125,1,0,0,0,1.808288771,1,0,0,0,1
Arizona,2013,343,6626624,5.2,5.3,4.7,5.8,1.64404988,4.6,5.7,0.3,0.3,1,7.69921875,1,0,0,0,1.667706821,1,0,0,0,1
Arizona,2014,378,6731484,5.6,5.5,4.9,6.1,1.725513478,5,6.2,0.3,0.3,1,6.799804688,1,0,0,0,1.704748092,1,0,0,0,1
Arizona,2015,406,6828065,5.9,6.1,5.5,6.7,1.782726742,5.4,6.5,0.3,0.3,1,6.099609375,1,0,0,0,1.808288771,1,0,0,0,1
Arizona,2016,465,6931071,6.7,6.8,6.2,7.4,1.903437966,6.1,7.3,0.3,0.3,1,5.399414063,1,0,0,0,1.916922612,1,0,0,0,1
Arizona,2017,614,7016270,8.8,8.9,8.1,9.6,2.169178097,8.1,9.4,0.4,0.4,1,4.899414063,1,0,0,0,2.186051277,1,0,0,0,1
Arkansas,1999,22,2651860,0.8,0.9,0.6,1.4,-0.18680392,,,,,0,4.4,0,0,0,0,-0.105360516,0,1,0,0,0
Arkansas,2000,15,2673400,,,0.3,1,-0.577885962,,,,,0,4.2,0,0,0,0,-0.430782916,0,1,0,0,0
Arkansas,2001,27,2694698,1,1,0.7,1.5,0.001965634,,,,,0,4.7,0,0,0,0,0,0,1,0,0,0
Arkansas,2002,80,2710079,3,3.1,2.5,3.9,1.082463756,,,,,0,5.3,0,0,0,0,1.131402112,0,1,0,0,0
Arkansas,2003,85,2725715,3.1,3.3,2.6,4,1.137335385,,,,,0,5.8,0,0,0,0,1.193922469,0,1,0,0,0
Arkansas,2004,119,2752629,4.3,4.5,3.7,5.3,1.463981945,,,,,0,5.6,0,0,0,0,1.504077397,0,1,0,0,0
Arkansas,2005,115,2779154,4.1,4.3,3.5,5.1,1.420200471,,,,,0,5.1,0,0,0,0,1.458615023,0,1,0,0,0
Arkansas,2006,132,2810872,4.7,4.8,4,5.7,1.546722074,,,,,0,5.3,0,0,0,0,1.568615918,0,1,0,0,0
Arkansas,2007,143,2834797,5,5.2,4.3,6,1.618289208,,,,,0,5.2,0,0,0,0,1.648658626,0,1,0,0,0
Arkansas,2008,192,2855390,6.7,7.1,6.1,8.1,1.905701843,,,,,0,5.3,0,0,0,0,1.960094784,0,1,0,0,0
Arkansas,2009,195,2889450,6.7,7,6,8,1.909348293,,,,,0,7.4,0,0,0,0,1.945910149,0,1,0,0,0
Arkansas,2010,178,2915918,6.1,6.4,5.5,7.4,1.809013764,,,,,0,7.9,0,0,0,0,1.85629799,0,1,0,0,0
Arkansas,2011,157,2937979,5.3,5.7,4.8,6.6,1.675938782,4.5,6.2,0.4,0.5,0,8.298828125,0,0,0,0,1.740466175,0,1,0,0,0
Arkansas,2012,160,2949131,5.4,5.7,4.8,6.6,1.691078172,4.6,6.3,0.4,0.5,0,7.599609375,0,0,0,0,1.740466175,0,1,0,0,0
Arkansas,2013,152,2959373,5.1,5.2,4.4,6.1,1.636318006,4.3,6,0.4,0.4,0,7.19921875,1,0,0,0,1.648658626,1,1,0,0,0
Arkansas,2014,157,2966369,5.3,5.7,4.8,6.6,1.666322066,4.5,6.1,0.4,0.5,0,6,1,0,0,0,1.740466175,1,1,0,0,0
Arkansas,2015,185,2978204,6.2,6.5,5.6,7.5,1.826450298,5.3,7.1,0.5,0.5,0,5,1,0,0,0,1.871802177,1,1,0,0,0
Arkansas,2016,152,2988248,5.1,5.3,4.5,6.2,1.626608165,4.3,5.9,0.4,0.4,0.142465753,3.899902344,1,0,0,0,1.667706821,1,1,0,0,0.142465753
Arkansas,2017,169,3004279,5.6,5.8,4.9,6.7,1.727276016,4.8,6.5,0.4,0.5,1,3.699707031,1,0,0,0,1.757857918,1,1,0,0,1
California,1999,1056,33499204,3.2,3.2,3,3.4,1.148136694,,,,,1,5.3,0,0,0,0,1.16315081,0,1,0,0,1
California,2000,720,33871648,2.1,2.2,2,2.3,0.754087797,,,,,1,4.9,0,0,0,0,0.78845736,0,1,0,0,1
California,2001,379,34600463,1.1,1.1,1,1.2,0.091084049,,,,,1,5.4,0,0,0,0,0.09531018,0,1,0,0,1
California,2002,1085,35116033,3.1,3.1,2.9,3.3,1.128092366,,,,,1,6.7,0,0,0,0,1.131402112,0,1,0,0,1
California,2003,1019,35484453,2.9,2.9,2.7,3.1,1.054897283,,,,,1,6.8,0,0,0,0,1.064710737,0,1,0,0,1
California,2004,1028,35893799,2.9,2.9,2.7,3,1.052220802,,,,,1,6.2,0,0,0,0,1.064710737,0,1,0,0,1
California,2005,1039,36132147,2.9,2.9,2.7,3.1,1.05624593,,,,,1,5.4,0,0,0,0,1.064710737,0,1,0,0,1
California,2006,1146,36457549,3.1,3.1,2.9,3.3,1.145299262,,,,,1,4.9,0,0,0,0,1.131402112,0,1,0,0,1
California,2007,1278,36553215,3.5,3.4,3.3,3.6,1.251697398,,,,,1,5.3,0,0,0,0,1.223775432,0,1,0,0,1
California,2008,1452,36756666,4,3.9,3.7,4.1,1.373792505,,,,,1,7.2,0,0,0,0,1.360976553,0,1,0,0,1
California,2009,1626,36961664,4.4,4.3,4.1,4.5,1.48141193,,,,,1,11.3,1,0,0,0,1.458615023,1,1,0,0,1
California,2010,1569,37253956,4.2,4.1,3.9,4.3,1.437850519,,,,,1,12.4,1,0,0,0,1.410986974,1,1,0,0,1
California,2011,1570,37691912,4.2,4,3.8,4.2,1.42680027,4,4.4,0.1,0.1,1,11.69921875,1,0,0,0,1.386294361,1,1,0,0,1
California,2012,1321,38041430,3.5,3.3,3.1,3.5,1.244883383,3.3,3.7,0.1,0.1,1,10.3984375,1,0,0,0,1.193922469,1,1,0,0,1
California,2013,1422,38332521,3.7,3.6,3.4,3.7,1.310935869,3.5,3.9,0.1,0.1,1,8.8984375,1,0,0,0,1.280933846,1,1,0,0,1
California,2014,1448,38802500,3.7,3.5,3.3,3.7,1.316868802,3.5,3.9,0.1,0.1,1,7.5,1,0,0,0,1.252762969,1,1,0,0,1
California,2015,1414,39144818,3.6,3.4,3.2,3.6,1.284324703,3.4,3.8,0.1,0.1,1,6.19921875,1,0,0,0,1.223775432,1,1,0,0,1
California,2016,1433,39250017,3.7,3.4,3.2,3.6,1.294988458,3.5,3.8,0.1,0.1,1,5.5,1,0,0,0,1.223775432,1,1,0,0.142465753,0.857534247
California,2017,1558,39536653,3.9,3.7,3.5,3.9,1.371344968,3.7,4.1,0.1,0.1,1,4.799804688,1,0,0,0,1.30833282,1,1,0,1,0
Colorado,1999,73,4226018,1.7,1.7,1.3,2.1,0.54661417,,,,,0,3,0,0,0,0,0.530628251,0,0,0,0,0
Colorado,2000,87,4301261,2,2,1.6,2.4,0.70441479,,,,,0,2.7,0,0,0,0,0.693147181,0,0,0,0,0
Colorado,2001,120,4430989,2.7,2.7,2.2,3.1,0.99628384,,,,,0.583561644,3.8,0,0,0,0,0.993251773,0,0,0,0,0.583561644
Colorado,2002,120,4506542,2.7,2.6,2.1,3.1,0.979376531,,,,,1,5.7,0,0,0,0,0.955511445,0,0,0,0,1
Colorado,2003,120,4550688,2.6,2.6,2.1,3,0.96962822,,,,,1,6.1,0,0,0,0,0.955511445,0,0,0,0,1
Colorado,2004,138,4601403,3,3,2.5,3.5,1.098307335,,,,,1,5.6,0,0,0,0,1.098612289,0,0,0,0,1
Colorado,2005,180,4665177,3.9,3.8,3.2,4.3,1.350245982,,,,,1,5.1,0,0,0,0,1.335001067,0,0,0,0,1
Colorado,2006,202,4753377,4.2,4,3.5,4.6,1.446827292,,,,,1,4.3,0,0,0,0,1.386294361,0,0,0,0,1
Colorado,2007,273,4861515,5.6,5.4,4.7,6,1.725536585,,,,,1,3.7,0,0,0,0,1.686398954,0,0,0,0,1
Colorado,2008,248,4939456,5,4.8,4.2,5.4,1.61358845,,,,,1,4.8,1,0,0,0,1.568615918,1,0,0,0,1
Colorado,2009,280,5024748,5.6,5.3,4.7,6,1.717829207,,,,,1,8.3,1,0,0,0,1.667706821,1,0,0,0,1
Colorado,2010,226,5029196,4.5,4.4,3.8,4.9,1.502689776,,,,,1,8.9,1,0,0,0,1.481604541,1,0,0,0,1
Colorado,2011,308,5116796,6,5.9,5.2,6.6,1.794986228,5.3,6.7,0.3,0.3,1,8.3984375,1,0,0,0,1.774952351,1,0,0,0,1
Colorado,2012,296,5187582,5.7,5.6,4.9,6.2,1.741506669,5.1,6.4,0.3,0.3,1,7.899414063,1,0,0,0,1.722766598,1,0,0,0,1
Colorado,2013,296,5268367,5.6,5.4,4.8,6.1,1.726053914,5,6.3,0.3,0.3,1,6.899414063,1,0,0,0,1.686398954,1,0,0,0,1
Colorado,2014,352,5355866,6.6,6.3,5.7,7,1.882853674,5.9,7.3,0.4,0.3,1,5,1,0,0,0,1.840549633,1,0,0,0.997260274,0.002739726
Colorado,2015,328,5456574,6,5.8,5.1,6.4,1.793607395,5.4,6.7,0.3,0.3,1,3.899902344,1,0,0,0,1.757857918,1,0,0,1,0
Colorado,2016,312,5540545,5.6,5.5,4.8,6.1,1.728325223,5,6.3,0.3,0.3,1,3.299804688,1,0,0,0,1.704748092,1,0,0,1,0
Colorado,2017,373,5607154,6.7,6.4,5.8,7.1,1.894950044,6,7.3,0.3,0.3,1,2.799804688,1,0,0,0,1.85629799,1,0,0,1,0
Connecticut,1999,29,3386401,0.9,0.9,0.6,1.2,-0.155056969,,,,,0,2.7,0,0,0,0,-0.105360516,0,0,0,0,0
Connecticut,2000,27,3405565,0.8,0.8,0.5,1.1,-0.232159085,,,,,0,2.3,0,0,0,0,-0.223143551,0,0,0,0,0
Connecticut,2001,38,3434602,1.1,1.1,0.8,1.5,0.101100014,,,,,0,3.1,0,0,0,0,0.09531018,0,0,0,0,0
Connecticut,2002,56,3460503,1.6,1.7,1.2,2.1,0.481352644,,,,,0,4.4,0,0,0,0,0.530628251,0,0,0,0,0
Connecticut,2003,47,3483375,1.3,1.4,1,1.8,0.299560857,,,,,0,5.5,0,0,0,0,0.336472237,0,0,0,0,0
Connecticut,2004,80,3503604,2.3,2.3,1.8,2.9,0.825649389,,,,,0,4.9,0,0,0,0,0.832909123,0,0,0,0,0
Connecticut,2005,69,3510297,2,2,1.5,2.5,0.675820762,,,,,0,4.9,0,0,0,0,0.693147181,0,0,0,0,0
Connecticut,2006,103,3504809,2.9,2.9,2.3,3.4,1.07800787,,,,,0,4.4,0,0,1,0,1.064710737,0,1,0,0,0
Connecticut,2007,103,3502309,2.9,2.9,2.3,3.5,1.07872143,,,,,0,4.6,0,0,1,0,1.064710737,0,1,0,0,0
Connecticut,2008,99,3501252,2.8,2.7,2.2,3.3,1.039414138,,,,,0,5.6,0.501369863,0,1,0,0.993251773,1,1,0,0,0
Connecticut,2009,90,3518288,2.6,2.5,2,3.1,0.93925007,,,,,0,8.3,1,0,1,0,0.916290732,1,1,0,0,0
Connecticut,2010,102,3574097,2.9,2.8,2.2,3.3,1.048675164,,,,,0,9.1,1,0,1,0,1.029619417,1,1,0,0,0
Connecticut,2011,86,3580709,2.4,2.3,1.9,2.9,0.876201378,1.9,3,0.3,0.3,0,8.798828125,1,0,1,0,0.832909123,1,1,0,0,0
Connecticut,2012,74,3590347,2.1,2,1.6,2.6,0.723231145,1.6,2.6,0.2,0.2,0.249315069,8.298828125,1,0,1,0,0.693147181,1,1,0,0,0.249315069
Connecticut,2013,222,3596080,6.2,6,5.2,6.8,1.820247926,5.4,7,0.4,0.4,1,7.799804688,1,0,1,0,1.791759469,1,1,0,0,1
Connecticut,2014,261,3596677,7.3,7.3,6.4,8.2,1.981924951,6.4,8.1,0.4,0.5,1,6.599609375,1,0,1,0,1.987874348,1,1,0,0,1
Connecticut,2015,412,3590886,11.5,11.3,10.1,12.4,2.440039288,10.4,12.6,0.6,0.6,1,5.69921875,1,0,1,0,2.424802726,1,1,0,0,1
Connecticut,2016,665,3576452,18.6,19,17.5,20.5,2.9228307,17.2,20,0.7,0.8,1,5.099609375,1,0,1,0,2.944438979,1,1,0,0,1
Connecticut,2017,836,3588184,23.3,24.4,22.7,26.1,3.148397295,21.7,24.9,0.8,0.9,1,4.69921875,1,0,1,0,3.194583132,1,1,0,0,1
Delaware,1999,,774990,,,,,,,,,,0,3.3,0,0,0,0,,0,0,0,0,0
Delaware,2000,12,783600,,,0.8,2.7,0.42617815,,,,,0,3.3,0,0,0,0,0.559615788,0,0,0,0,0
Delaware,2001,18,796599,,,1.3,3.5,0.815190529,,,,,0,3.5,0,0,0,0,0.875468737,0,0,0,0,0
Delaware,2002,29,807385,3.6,3.5,2.4,5.1,1.278665386,,,,,0,4,0,0,0,0,1.252762969,0,0,0,0,0
Delaware,2003,29,817491,3.5,3.5,2.4,5.1,1.266226122,,,,,0,4.2,0,0,0,0,1.252762969,0,0,0,0,0
Delaware,2004,25,830364,3,3,1.9,4.4,1.102181852,,,,,0,3.9,0,0,0,0,1.098612289,0,0,0,0,0
Delaware,2005,21,843524,2.5,2.5,1.6,3.8,0.912104269,,,,,0,4,0,0,0,0,0.916290732,0,0,0,0,0
Delaware,2006,29,853476,3.4,3.5,2.4,5.1,1.223148594,,,,,0,3.5,0,0,0,0,1.252762969,0,0,0,0,0
Delaware,2007,33,864764,3.8,3.8,2.6,5.3,1.33922111,,,,,0,3.5,0,0,0,0,1.335001067,0,0,0,0,0
Delaware,2008,49,873092,5.6,5.7,4.2,7.6,1.72494955,,,,,0,4.9,0,0,0,0,1.740466175,0,0,0,0,0
Delaware,2009,67,885122,7.6,7.7,5.9,9.7,2.024137317,,,,,0,8,0,0,1,0,2.041220329,0,1,0,0,0
Delaware,2010,75,897934,8.4,8.7,6.8,10.9,2.122561731,,,,,0,8.5,0,0,1,0,2.163323026,0,1,0,0,0
Delaware,2011,85,907135,9.4,9.4,7.5,11.6,2.237530161,7.5,11.6,1,1,0.501369863,7.5,0,0,1,0,2.240709689,0,1,0,0,0.501369863
Delaware,2012,52,917092,5.7,5.7,4.2,7.5,1.73520611,4.2,7.4,0.8,0.8,1,7.19921875,1,0,1,0,1.740466175,1,1,0,0,1
Delaware,2013,65,925749,7,7.4,5.7,9.5,1.948954316,5.4,8.9,0.9,0.9,1,6.69921875,1,0,1,0,2.00148,1,1,0,0,1
Delaware,2014,79,935614,8.4,8.8,6.9,11,2.13341504,6.7,10.5,0.9,1,1,5.69921875,1,0,1,0,2.174751722,1,1,0,0,1
Delaware,2015,77,945934,8.1,8.5,6.7,10.7,2.096802809,6.4,10.2,0.9,1,1,4.899414063,1,0,1,0,2.140066164,1,1,0,0,1
Delaware,2016,112,952065,11.8,12.2,9.9,14.5,2.465035748,9.6,13.9,1.1,1.2,1,4.5,1,0,1,0,2.501435952,1,1,0,0,1
Delaware,2017,213,961939,22.1,23.9,20.6,27.2,3.097511313,19.2,25.1,1.5,1.7,1,4.599609375,1,0,1,0,3.173878459,1,1,0,0,1
Florida,1999,238,15759421,1.5,1.5,1.3,1.7,0.412247236,,,,,0,4,0,0,0,0,0.405465108,0,0,0,0,0
Florida,2000,354,15982378,2.2,2.3,2,2.5,0.79522508,,,,,0,3.8,0,0,0,0,0.832909123,0,0,0,0,0
Florida,2001,627,16373330,3.8,4,3.7,4.3,1.342707656,,,,,0,4.7,0,0,0,0,1.386294361,0,0,0,0,0
